stock_id,date,news_count,Close,next_day_return
3532,2026-08-25,1,378.0,0.010582010582010692
3711,2026-07-29,1,499.0,0.012024048096192397
3711,2026-07-31,3,555.0,0.0990990990990992
3711,2026-08-03,6,610.0,-0.040983606557377095
3711,2026-08-05,1,593.0,0.003372681281618828
3711,2026-08-06,1,595.0,-0.01680672268907568
3711,2026-08-10,2,630.0,-0.0015873015873015817
3711,2026-08-19,1,588.0,0.00340136054421758
6213,2026-08-25,1,530.0,0.10000000000000009
6239,2026-08-26,1,286.0,-0.03146853146853146
6446,2026-08-25,1,1490.0,0.06375838926174504
6472,2026-08-20,1,445.5,0.021324354657688005
6491,2026-08-04,1,355.85125732421875,0.036935701229463325
6669,2026-08-03,1,5925.0,0.04725738396624468
6669,2026-08-14,3,6435.0,0.02874902874902885
6770,2026-08-14,1,78.14313507080078,-0.04846941291069451
6770,2026-08-17,1,74.35558319091797,-0.0656836927395884
6770,2026-08-24,3,70.56803894042969,-0.02542376912726252
6770,2026-08-25,2,68.77393341064453,0.017391184731611498
